_id,year_month,year,month,month_name,harmonize_grp,hmn_grp_name_export,items_baht_amnt_export
1564,2013-04-01T00:00:00,2013,4,April,40,ยางและของทำด้วยยาง,39287598062
1565,2013-04-01T00:00:00,2013,4,April,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,30627959790
1566,2013-04-01T00:00:00,2013,4,April,39,พลาสติกและของที่ทำด้วยพลาสติก,28870965590
1567,2013-04-01T00:00:00,2013,4,April,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,17594260927
1568,2013-04-01T00:00:00,2013,4,April,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,15705651624
1569,2013-04-01T00:00:00,2013,4,April,29,เคมีภัณฑ์อินทรีย์,16371497711
1570,2013-04-01T00:00:00,2013,4,April,10,ธัญพืช,9358568695
1722,2012-06-01T00:00:00,2012,6,June,72,เหล็กและเหล็กกล้า,4525528877
1571,2013-04-01T00:00:00,2013,4,April,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",10016699494
1572,2013-04-01T00:00:00,2013,4,April,73,ของทำด้วยเหล็กหรือเหล็กกล้า,9743918990
1573,2013-04-01T00:00:00,2013,4,April,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,2839022327
1574,2013-04-01T00:00:00,2013,4,April,44,ไม้และของทำด้วยไม้ ถ่านไม้,5508334736
1575,2013-04-01T00:00:00,2013,4,April,3,ปลา สัตว์น้ำจำพวกปู กุ้ง หอย และสัตว์น้ำที่ไม่มีกระดูกสันหลัง,4436099705
1576,2013-03-01T00:00:00,2013,3,March,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1.03309E+11
1577,2013-03-01T00:00:00,2013,3,March,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,75230275225
1578,2013-03-01T00:00:00,2013,3,March,87,ยานยนต์และส่วนประกอบ,71386461717
1579,2013-03-01T00:00:00,2013,3,March,40,ยางและของทำด้วยยาง,47556937756
1580,2013-03-01T00:00:00,2013,3,March,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,38377594368
1581,2013-03-01T00:00:00,2013,3,March,39,พลาสติกและของที่ทำด้วยพลาสติก,31705520465
1582,2013-03-01T00:00:00,2013,3,March,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,26561032935
1583,2013-03-01T00:00:00,2013,3,March,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,18236500056
1584,2013-03-01T00:00:00,2013,3,March,29,เคมีภัณฑ์อินทรีย์,19294435337
1585,2013-03-01T00:00:00,2013,3,March,10,ธัญพืช,11473405268
1586,2013-03-01T00:00:00,2013,3,March,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",10294809984
1587,2013-03-01T00:00:00,2013,3,March,73,ของทำด้วยเหล็กหรือเหล็กกล้า,12231462208
1588,2013-03-01T00:00:00,2013,3,March,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,4651665209
1589,2013-03-01T00:00:00,2013,3,March,44,ไม้และของทำด้วยไม้ ถ่านไม้,5718805716
1590,2013-03-01T00:00:00,2013,3,March,3,ปลา สัตว์น้ำจำพวกปู กุ้ง หอย และสัตว์น้ำที่ไม่มีกระดูกสันหลัง,5513315896
1591,2013-02-01T00:00:00,2013,2,February,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,86185781330
1592,2013-02-01T00:00:00,2013,2,February,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,60793061056
1593,2013-02-01T00:00:00,2013,2,February,87,ยานยนต์และส่วนประกอบ,60665641668
1594,2013-02-01T00:00:00,2013,2,February,40,ยางและของทำด้วยยาง,44153486265
1595,2013-02-01T00:00:00,2013,2,February,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,32907910155
1596,2013-02-01T00:00:00,2013,2,February,39,พลาสติกและของที่ทำด้วยพลาสติก,30428658581
1597,2013-02-01T00:00:00,2013,2,February,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,16813151374
1598,2013-02-01T00:00:00,2013,2,February,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,16662758071
1599,2013-02-01T00:00:00,2013,2,February,29,เคมีภัณฑ์อินทรีย์,15805942464
1600,2013-02-01T00:00:00,2013,2,February,10,ธัญพืช,9636581989
1601,2013-02-01T00:00:00,2013,2,February,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",9470118612
1602,2013-02-01T00:00:00,2013,2,February,73,ของทำด้วยเหล็กหรือเหล็กกล้า,12063753911
1603,2013-02-01T00:00:00,2013,2,February,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,4694804911
1604,2013-02-01T00:00:00,2013,2,February,44,ไม้และของทำด้วยไม้ ถ่านไม้,4498431357
1605,2013-02-01T00:00:00,2013,2,February,3,ปลา สัตว์น้ำจำพวกปู กุ้ง หอย และสัตว์น้ำที่ไม่มีกระดูกสันหลัง,5058022857
1606,2013-01-01T00:00:00,2013,1,January,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,87920816359
1607,2013-01-01T00:00:00,2013,1,January,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,65366237478
1608,2013-01-01T00:00:00,2013,1,January,87,ยานยนต์และส่วนประกอบ,63192031209
1609,2013-01-01T00:00:00,2013,1,January,40,ยางและของทำด้วยยาง,45896061356
1610,2013-01-01T00:00:00,2013,1,January,27,เชื้อเพลิงที่ได้จากแร่ น้ำมันแร่ และผลิตภัณฑ์,31792126080
1611,2013-01-01T00:00:00,2013,1,January,39,พลาสติกและของที่ทำด้วยพลาสติก,31366768504
1612,2013-01-01T00:00:00,2013,1,January,71,อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า,14722780611
1613,2013-01-01T00:00:00,2013,1,January,16,ของปรุงแต่งจากสัตว์น้ำ เช่น ปลา กุ้ง,18238804710
1614,2013-01-01T00:00:00,2013,1,January,29,เคมีภัณฑ์อินทรีย์,18064394250
1615,2013-01-01T00:00:00,2013,1,January,10,ธัญพืช,12690153322
1616,2013-01-01T00:00:00,2013,1,January,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",9918187472
1617,2013-01-01T00:00:00,2013,1,January,73,ของทำด้วยเหล็กหรือเหล็กกล้า,10260229250
1618,2013-01-01T00:00:00,2013,1,January,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,4199147093
1619,2013-01-01T00:00:00,2013,1,January,44,ไม้และของทำด้วยไม้ ถ่านไม้,4374434942
1620,2013-01-01T00:00:00,2013,1,January,3,ปลา สัตว์น้ำจำพวกปู กุ้ง หอย และสัตว์น้ำที่ไม่มีกระดูกสันหลัง,5538555272
1621,2012-12-01T00:00:00,2012,12,December,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,86645076959
1622,2012-12-01T00:00:00,2012,12,December,87,ยานยนต์และส่วนประกอบ,77239887541
1623,2012-12-01T00:00:00,2012,12,December,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,71624669775
1624,2012-12-01T00:00:00,2012,12,December,40,ยางและของทำด้วยยาง,43474391677
